source	offset	encoding	text
JX3LogicEditOperation_net_strings.txt	0x007CE920	ascii	nCoolDownIndex < MAX_SKILL_COOL_DOWN_TIMER
JX3LogicEditOperation_net_strings.txt	0x007CE950	ascii	KSkill::LuaGetNormalCooldownID
JX3LogicEditOperation_net_strings.txt	0x007CF910	ascii	nCampReverseCoolDownTime
JX3LogicEditOperation_net_strings.txt	0x007D8530	ascii	m_VideoReplayer.m_bWorkFlag
JX3LogicEditOperation_net_strings.txt	0x007DC100	ascii	GetBattlefieldPlayersPosInfo
JX3LogicEditOperation_net_strings.txt	0x007DF2A0	ascii	GetSkillPrepare
JX3LogicEditOperation_net_strings.txt	0x007DF2B0	ascii	GetSkillChannel
JX3LogicEditOperation_net_strings.txt	0x007DF2C0	ascii	GetSkillChannelInterval
JX3LogicEditOperation_net_strings.txt	0x007E1918	ascii	GetOverDraftCoolDown
JX3LogicEditOperation_net_strings.txt	0x007E2180	ascii	CancelSyncBattlefieldCompetitorSkillCDState
JX3LogicEditOperation_net_strings.txt	0x007E4878	ascii	KPlayer::LuaGetSkillPrepare
JX3LogicEditOperation_net_strings.txt	0x007E4898	ascii	KPlayer::LuaGetSkillChannel
JX3LogicEditOperation_net_strings.txt	0x007E48B8	ascii	KPlayer::LuaGetSkillChannelInterval
JX3LogicEditOperation_net_strings.txt	0x007E9138	ascii	KPlayer::LuaGetOverDraftCoolDown
JX3LogicEditOperation_net_strings.txt	0x007E9D40	ascii	m_pScene->m_BattlefieldCompetitorInfoMap.find(dwPlayerID) != m_pScene->m_BattlefieldCompetitorInfoMap.end()
JX3LogicEditOperation_net_strings.txt	0x007E9DB0	ascii	KPlayer::LuaCancelSyncBattlefieldCompetitorSkillCDState
JX3LogicEditOperation_net_strings.txt	0x007FEDD8	ascii	BF_QUEUE_COUNTDOWN_BUFF
JX3LogicEditOperation_net_strings.txt	0x00811DD0	ascii	KGatewayClient::OnSyncMapQueueInfo
JX3LogicEditOperation_net_strings.txt	0x00812A70	ascii	KRecorderAsyncSocketStreamReplay::Send
JX3LogicEditOperation_net_strings.txt	0x00812A98	ascii	KRecorderAsyncSocketStreamReplay::Recv
JX3LogicEditOperation_net_strings.txt	0x00812AD0	ascii	KRecorderAsyncSocketStreamReplay::GetRemoteAddress
JX3LogicEditOperation_net_strings.txt	0x00814248	ascii	KCharacter::LuaCastSkillXYZ
JX3LogicEditOperation_net_strings.txt	0x00814268	ascii	[LuaCastSkillXYZ] nX < 0 || nY < 0 skill(%u, %u) (%d, %d, %d)
JX3LogicEditOperation_net_strings.txt	0x008142A8	ascii	KCharacter::LuaCastSkill
JX3LogicEditOperation_net_strings.txt	0x009BC0E8	ascii	.?AUIProtocolReplayer@@
JX3LogicEditOperation_net_strings.txt	0x009BC110	ascii	.?AVKProtocolReplayer@@
JX3LogicEditOperation_net_strings.txt	0x009BC3C0	ascii	.?AVKRecorderFactoryReplay@@
JX3LogicEditOperation_net_strings.txt	0x009BD9C8	ascii	.?AVKRecorderAsyncSocketStreamReplay@@
JX3RepresentX64_net_strings.txt	0x00CADCC0	ascii	KRLCharacter::PlayUnBindSkillEffectResultSFX
JX3RepresentX64_net_strings.txt	0x00EC1E70	ascii	.?AV?$_Binder@U_Unforced@std@@P8RLReplaySystem@@EAAXAEAVRLEvent@RLECS@@@ZPEAV3@AEBU?$_Ph@$00@2@@std@@
JX3RepresentX64_net_strings.txt	0x00EC2040	ascii	.?AV?$_Func_impl_no_alloc@V?$_Binder@U_Unforced@std@@P8RLReplaySystem@@EAAXAEAVRLEvent@RLECS@@@ZPEAV3@AEBU?$_Ph@$00@2@@std@@XAEAVRLEvent@RLECS@@@std@@
JX3RepresentX64_net_strings.txt	0x00C80DD8	ascii	Events::Replay::RECORD_STATE
JX3RepresentX64_net_strings.txt	0x00C80E00	ascii	Events::Replay::GET_RECORD_STATE
JX3RepresentX64_net_strings.txt	0x00C80E28	ascii	Events::Replay::BEGIN_REPLAY
JX3RepresentX64_net_strings.txt	0x00C80E50	ascii	Events::Replay::END_REPLAY
JX3RepresentX64_net_strings.txt	0x00C80E70	ascii	Events::Replay::GET_REPLAY_STATE
JX3RepresentX64_net_strings.txt	0x00C80E98	ascii	Events::Replay::SCENE_STATE
JX3RepresentX64_net_strings.txt	0x00C80EC0	ascii	Events::Replay::GET_SCENE_STATE
JX3RepresentX64_net_strings.txt	0x00C80EE8	ascii	Events::Replay::PUSH_EVENT
JX3RepresentX64_net_strings.txt	0x00C80F08	ascii	Events::Replay::PUSH_SKILL_EFFECT
JX3RepresentX64_net_strings.txt	0x00C80F30	ascii	Events::Replay::PAUSE_STATE
JX3RepresentX64_net_strings.txt	0x00C80F58	ascii	Events::Replay::SAVE
JX3RepresentX64_net_strings.txt	0x00C80F78	ascii	Events::Replay::LOAD
JX3RepresentX64_net_strings.txt	0x00C80F98	ascii	Events::Replay::SET_SPEED
JX3RepresentX64_net_strings.txt	0x00C80FB8	ascii	Events::Replay::SET_SLIDE
JX3RepresentX64_net_strings.txt	0x00C80FD8	ascii	Events::Replay::LOGIC_READY
JX3RepresentX64_net_strings.txt	0x00C81000	ascii	Events::Replay::LOGIC_HEADER_DATA
JX3RepresentX64_net_strings.txt	0x00C81028	ascii	Events::Replay::SET_AUTO_SWITCH_CAMERA
JX3RepresentX64_net_strings.txt	0x00C83530	ascii	OnReplayDynamicWeather
JX3RepresentX64_net_strings.txt	0x00C86208	ascii	disable remote character interpolate
JX3RepresentX64_net_strings.txt	0x00C86A90	ascii	Replay dynamicWeather
JX3RepresentX64_net_strings.txt	0x00C88A10	ascii	replay -record
JX3RepresentX64_net_strings.txt	0x00C88A28	ascii	replay -replay
JX3RepresentX64_net_strings.txt	0x00C88A40	ascii	replay -pause
JX3RepresentX64_net_strings.txt	0x00C88A50	ascii	replay -remote camera
JX3RepresentX64_net_strings.txt	0x00C88A70	ascii	replay -reset camera
JX3RepresentX64_net_strings.txt	0x00C88A90	ascii	replay -save
JX3RepresentX64_net_strings.txt	0x00C88AA0	ascii	replay -load
JX3RepresentX64_net_strings.txt	0x00C88AB0	ascii	replay -speed
JX3RepresentX64_net_strings.txt	0x00C88AC0	ascii	replay -slide
JX3RepresentX64_net_strings.txt	0x00C88AD0	ascii	replay -logic ready
JX3RepresentX64_net_strings.txt	0x00C88AE8	ascii	replay -auto switch camera
JX3RepresentX64_net_strings.txt	0x00CB09A8	ascii	effect_interpolate_speed
JX3RepresentX64_net_strings.txt	0x00CBBA60	ascii	D:\qb\buildagent\workspace\root\JX3\zhcn_hd\DataStores\Sword3\Source\Common\SO3Represent\Src\case\actionobject\KDynamicWeather.cpp,KDynamicWeather::EnableInterpolate:722
JX3RepresentX64_net_strings.txt	0x00CCC160	ascii	krlEventAdaptor::HandlePostReplayData
JX3RepresentX64_net_strings.txt	0x00CCCBE8	ascii	KRLLocalCharacterFrameData::Interpolate
JX3RepresentX64_net_strings.txt	0x00CCCC40	ascii	KRLRemoteCharacterFrameData::Interpolate
JX3RepresentX64_net_strings.txt	0x00CCDC30	ascii	NPCLookAtInterpolateTime
JX3RepresentX64_net_strings.txt	0x00CD1608	ascii	NpcInterpolationDirection
JX3RepresentX64_net_strings.txt	0x00CEC548	ascii	KPROTOBUF_CONVERTOR::__KPB_WRITE_RLReplaySkillEffect
JX3RepresentX64_net_strings.txt	0x00CEC588	ascii	KPROTOBUF_CONVERTOR::__KPB_READER_RLReplaySkillEffect
JX3RepresentX64_net_strings.txt	0x00CEC5C8	ascii	KPROTOBUF_CONVERTOR::__KPB_CONSTRUCT_RLReplaySkillEffect
JX3RepresentX64_net_strings.txt	0x00D06F28	ascii	RLReplaySystem::PushEvent
JX3RepresentX64_net_strings.txt	0x00D06F60	ascii	RLReplaySystem::PushSkillEffectResult
JX3RepresentX64_net_strings.txt	0x00D06F90	ascii	[RL Replay] %s
JX3RepresentX64_net_strings.txt	0x00D06FA8	ascii	RLReplaySystem::PostRecordData
JX3RepresentX64_net_strings.txt	0x00D06FD0	ascii	pReplayComponent
JX3RepresentX64_net_strings.txt	0x00D06FE8	ascii	RLReplaySystem::PostLogicHeaderData
JX3RepresentX64_net_strings.txt	0x00D07068	ascii	RLECS::RLComponentArray<struct RLReplayComponent>::GetData
JX3RepresentX64_net_strings.txt	0x00D070B0	ascii	RLECS::RLComponentArray<struct RLReplayComponent>::InsertData
JX3RepresentX64_net_strings.txt	0x00D07250	ascii	RLSfxSystem::ProcessReplay
JX3RepresentX64_net_strings.txt	0x00D07650	ascii	RLSfxSystem::ProcessSetReplaytimes
JX3RepresentX64_net_strings.txt	0x00D08508	ascii	RLECS::RLComponentArray<struct RLReplayComponent>::RemoveData
JX3RepresentX64_net_strings.txt	0x00D08978	ascii	SO3RL::GetReplay3DScene
JX3RepresentX64_net_strings.txt	0x00D09900	ascii	SetRLECSSFXReplayTimes
JX3RepresentX64_net_strings.txt	0x00D0AD98	ascii	InterpolateType
JX3RepresentX64_net_strings.txt	0x00D0C450	ascii	CreateNewReplayScene
JX3RepresentX64_net_strings.txt	0x00D0C470	ascii	DeleteReplayScene
JX3RepresentX64_net_strings.txt	0x00D0C488	ascii	pReplayRLScene
JX3RepresentX64_net_strings.txt	0x00D0C4A0	ascii	pReplayRLScene->m_p3DScene
JX3RepresentX64_net_strings.txt	0x00D0C808	ascii	RLEvent.RLReplaySkillEffect
JX3RepresentX64_net_strings.txt	0x00D0C8E0	ascii	uLeftSize >= sizeof(RLReplaySaveNodeHeader) + cpSkillData->uLength
JX3RepresentX64_net_strings.txt	0x00D0C950	ascii	uLeftSize >= sizeof(RLReplaySaveNodeHeader) + cpRecordData->uLength
JX3RepresentX64_net_strings.txt	0x00D0C9F8	ascii	uWriteLen == ulzSize + sizeof(RLReplaySaveHeader)
JX3RepresentX64_net_strings.txt	0x00D0CA98	ascii	uFileSize - sizeof(RLReplaySaveHeader) == pHeader->ulzLength
JX3RepresentX64_net_strings.txt	0x00D0CAE8	ascii	uFileSize - sizeof(RLReplaySaveHeader) == pHeader->uLength
JX3RepresentX64_net_strings.txt	0x00D0CB48	ascii	uLeftSize >= sizeof(RLReplaySaveNodeHeader)
JX3RepresentX64_net_strings.txt	0x00D0CB80	ascii	uLeftSize >= sizeof(RLReplaySaveNodeHeader) + pNodeHeader->uLength
JX3RepresentX64_net_strings.txt	0x00D0E6B0	ascii	InterpolateDirection
JX3RepresentX64_net_strings.txt	0x00E98EA8	ascii	.PEAURLReplaySkillEffectData@@
JX3RepresentX64_net_strings.txt	0x00E98F20	ascii	.?AV?$holder@PEAURLReplaySkillEffectData@@@any@any_lite@nonstd@@
JX3RepresentX64_net_strings.txt	0x00EAD4A0	ascii	.?AURollback@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EAD4E0	ascii	.?AU?$RollbackImpl@V<lambda_70de07e2289fc46962e61c81a4fd6193>@@@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EAE550	ascii	.?AU?$RollbackImpl@V<lambda_20f3357845e4f71912ebbd568b4837d0>@@@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EAE5C0	ascii	.?AU?$RollbackImpl@V<lambda_f59aa511ee8b299ed8c192b1132f15c0>@@@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EAE6A0	ascii	.?AU?$RollbackImpl@V<lambda_179da7438a69b6264a1e22fed1413838>@@@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EAE710	ascii	.?AU?$RollbackImpl@V<lambda_2e27189a74a8fce762ef1c6af2e1fde0>@@@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EB0BA0	ascii	.?AU?$RollbackImpl@V<lambda_8bbc3b856b5520d92dbfc0c619debd8d>@@@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EB3490	ascii	.?AU?$RollbackImpl@V<lambda_e9fb9b0313dcfd529c72457f79c3d20b>@@@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EB3500	ascii	.?AU?$RollbackImpl@V<lambda_8e89658b7084df896f1be05ec482b120>@@@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EB35A0	ascii	.?AU?$RollbackImpl@V<lambda_12b20c192a7dacd58eaa8eaa18fff8f1>@@@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EB3690	ascii	.?AU?$RollbackImpl@V<lambda_4b9e2fe089404d0c7b87beb38b3683bd>@@@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EB3780	ascii	.?AU?$RollbackImpl@V<lambda_c16a20a3db7871d1d65f33191a938400>@@@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EB3870	ascii	.?AU?$RollbackImpl@V<lambda_adcd58dc4f76f0f385f6fc71cb8435fd>@@@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EB3960	ascii	.?AU?$RollbackImpl@V<lambda_60c51377b33b1a391cc475f7cebc1cbe>@@@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EB3A50	ascii	.?AU?$RollbackImpl@V<lambda_c3888c5075a1346d7253f740ddd1bc81>@@@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EB3B40	ascii	.?AU?$RollbackImpl@V<lambda_3a91d6ad475ee69bc5b47fc6c139aaef>@@@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EB3C30	ascii	.?AU?$RollbackImpl@V<lambda_4f95540bc224b1d22eeb9bbc23efc274>@@@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EB3D20	ascii	.?AU?$RollbackImpl@V<lambda_04e19dd37ed829d30cf972554ee89a0f>@@@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EB3E10	ascii	.?AU?$RollbackImpl@V<lambda_4c8b0aaabc3e29202e682cdaac609200>@@@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EB3F00	ascii	.?AU?$RollbackImpl@V<lambda_401734d8503fb48a585d90f4c670cbba>@@@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EB3FF0	ascii	.?AU?$RollbackImpl@V<lambda_da4ae55af5cd982e4a620738793ff5f8>@@@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EB40E0	ascii	.?AU?$RollbackImpl@V<lambda_1300824ace97cbcd29565746336f2426>@@@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EB41D0	ascii	.?AU?$RollbackImpl@V<lambda_462b3fa1dd04a46d5094d231521b2096>@@@detail@util@@
JX3RepresentX64_net_strings.txt	0x00EC1E38	ascii	.?AURLReplayComponent@@
JX3RepresentX64_net_strings.txt	0x00EC1E70	ascii	.?AV?$_Binder@U_Unforced@std@@P8RLReplaySystem@@EAAXAEAVRLEvent@RLECS@@@ZPEAV3@AEBU?$_Ph@$00@2@@std@@
JX3RepresentX64_net_strings.txt	0x00EC1FE0	ascii	.?AV?$RLComponentArray@URLReplayComponent@@@RLECS@@
JX3RepresentX64_net_strings.txt	0x00EC2040	ascii	.?AV?$_Func_impl_no_alloc@V?$_Binder@U_Unforced@std@@P8RLReplaySystem@@EAAXAEAVRLEvent@RLECS@@@ZPEAV3@AEBU?$_Ph@$00@2@@std@@XAEAVRLEvent@RLECS@@@std@@
JX3RepresentX64_net_strings.txt	0x00EC29E0	ascii	.?AVRLReplaySystem@@
JX3RepresentX64_net_strings.txt	0x00EC2FB0	ascii	.?AV?$_Ref_count_obj2@V?$RLComponentArray@URLReplayComponent@@@RLECS@@@std@@
JX3RepresentX64_net_strings.txt	0x00CCDC10	ascii	SkillEffectResultTimeout
JX3RepresentX64_net_strings.txt	0x00C80F08	ascii	Events::Replay::PUSH_SKILL_EFFECT
JX3RepresentX64_net_strings.txt	0x00C81218	ascii	SkillEffectResult
JX3RepresentX64_net_strings.txt	0x00C8CEC8	ascii	OnCastSkill
JX3RepresentX64_net_strings.txt	0x00C9F128	ascii	GetCastSkillTargetPosition
JX3RepresentX64_net_strings.txt	0x00CA6300	ascii	KRLBuffBullet::OnCastSkill
JX3RepresentX64_net_strings.txt	0x00CAAC58	ascii	KRLRushState::OnSkillMoveAnimationFinish
JX3RepresentX64_net_strings.txt	0x00CAC5B0	ascii	KRLCharacter::BreakPrepareCastSkill
JX3RepresentX64_net_strings.txt	0x00CAC5E0	ascii	KRLCharacter::PrepareCastSkill
JX3RepresentX64_net_strings.txt	0x00CAC6E8	ascii	KRLCharacter::CastSkill
JX3RepresentX64_net_strings.txt	0x00CADC88	ascii	KRLCharacter::PlaySkillEffectResultAnimation
JX3RepresentX64_net_strings.txt	0x00CADCC0	ascii	KRLCharacter::PlayUnBindSkillEffectResultSFX
JX3RepresentX64_net_strings.txt	0x00CAEB20	ascii	pSkillCasterModel
JX3RepresentX64_net_strings.txt	0x00CAEC28	ascii	pcSkillCasterBirdModel
JX3RepresentX64_net_strings.txt	0x00CAEC48	ascii	pcSkillCasterModel
JX3RepresentX64_net_strings.txt	0x00CAFAA0	ascii	KRLCharacter::PlaySkillCasterEffect
JX3RepresentX64_net_strings.txt	0x00CAFCF8	ascii	CanCastSkill
JX3RepresentX64_net_strings.txt	0x00CB2CB0	ascii	KRLLocalCharacter::PrepareCastSkill
JX3RepresentX64_net_strings.txt	0x00CB2CE0	ascii	KRLLocalCharacter::CastSkill
JX3RepresentX64_net_strings.txt	0x00CB4800	ascii	KRLRemoteCharacter::PrepareCastSkill
JX3RepresentX64_net_strings.txt	0x00CB4830	ascii	KRLRemoteCharacter::CastSkill
JX3RepresentX64_net_strings.txt	0x00CBA950	ascii	KRLSkillEffectResult::KSkillEffectResultData::InvokeResult
JX3RepresentX64_net_strings.txt	0x00CBA9A0	ascii	D:\qb\buildagent\workspace\root\JX3\zhcn_hd\DataStores\Sword3\Source\Common\SO3Represent\src\case\actionobject\krlskilleffectresult.cpp,KRLSkillEffectResult::Activate:142
JX3RepresentX64_net_strings.txt	0x00CBAAC0	ascii	RegisterSkillEffectResult
JX3RepresentX64_net_strings.txt	0x00CBABB0	ascii	PlaySkillEffectResult
JX3RepresentX64_net_strings.txt	0x00CBABD0	ascii	DoSkillEffectText
JX3RepresentX64_net_strings.txt	0x00CBAD80	ascii	RLSkillModelMgr::CastSkill
JX3RepresentX64_net_strings.txt	0x00CC2C50	ascii	KGameWorldHandler::OnCharacterSkillEffectResult
JX3RepresentX64_net_strings.txt	0x00CC4510	ascii	KGameWorldHandler::OnCharacterCastSkill
JX3RepresentX64_net_strings.txt	0x00CC6BB0	ascii	D:\qb\buildagent\workspace\root\JX3\zhcn_hd\DataStores\Sword3\Source\Common\SO3Represent\Src\case\gameworld\krlEventAdaptor.cpp,krlEventAdaptor::HandlePrepareCastSkill:950
JX3RepresentX64_net_strings.txt	0x00CC6C80	ascii	krlEventAdaptor::HandlePrepareCastSkill
JX3RepresentX64_net_strings.txt	0x00CC6CB0	ascii	D:\qb\buildagent\workspace\root\JX3\zhcn_hd\DataStores\Sword3\Source\Common\SO3Represent\Src\case\gameworld\krlEventAdaptor.cpp,krlEventAdaptor::HandleCastSkill:980
JX3RepresentX64_net_strings.txt	0x00CC6D78	ascii	krlEventAdaptor::HandleCastSkill
JX3RepresentX64_net_strings.txt	0x00CC6DA0	ascii	D:\qb\buildagent\workspace\root\JX3\zhcn_hd\DataStores\Sword3\Source\Common\SO3Represent\Src\case\gameworld\krlEventAdaptor.cpp,krlEventAdaptor::HandleSkillEffectResult:1024
JX3RepresentX64_net_strings.txt	0x00CCDBF0	ascii	CastSkillResetPeriod
JX3RepresentX64_net_strings.txt	0x00CCDC10	ascii	SkillEffectResultTimeout
JX3RepresentX64_net_strings.txt	0x00CCDC30	ascii	NPCLookAtInterpolateTime
JX3RepresentX64_net_strings.txt	0x00CCF6E0	ascii	SkillResultTable
JX3RepresentX64_net_strings.txt	0x00CD1190	ascii	PlayerCastSkillResetAnimation
JX3RepresentX64_net_strings.txt	0x00CD1608	ascii	NpcInterpolationDirection
JX3RepresentX64_net_strings.txt	0x00CD2378	ascii	SkillCasterEffect
JX3RepresentX64_net_strings.txt	0x00CD2390	ascii	m_pSkillCasterEffect
JX3RepresentX64_net_strings.txt	0x00CD23B0	ascii	m_tabSkillCasterEffect
JX3RepresentX64_net_strings.txt	0x00CD2D20	ascii	SkillCasterModel
JX3RepresentX64_net_strings.txt	0x00CD3970	ascii	SkillCasterBirdModel
JX3RepresentX64_net_strings.txt	0x00CD3990	ascii	KTableList::LoadSkillCastBirdModel
JX3RepresentX64_net_strings.txt	0x00CD39C0	ascii	(m_pPlayerSkillCasterBirdModel[nRoleType])
JX3RepresentX64_net_strings.txt	0x00CD6D00	ascii	m_NpcSkillCasterModels
JX3RepresentX64_net_strings.txt	0x00CD6D20	ascii	m_PlayerSkillCasterModel
JX3RepresentX64_net_strings.txt	0x00CD8010	ascii	struct KGStrView __cdecl util::GetTypeName<struct KNpcSkillCasterModelKey>(void)
JX3RepresentX64_net_strings.txt	0x00CD8080	ascii	struct KGStrView __cdecl util::GetTypeName<struct KSkillCasterModelKey>(void)
JX3RepresentX64_net_strings.txt	0x00CEC090	ascii	KPROTOBUF_CONVERTOR::__KPB_WRITE_KRepresentSkillEffectResult
JX3RepresentX64_net_strings.txt	0x00CEC0E0	ascii	KPROTOBUF_CONVERTOR::__KPB_READER_KRepresentSkillEffectResult
JX3RepresentX64_net_strings.txt	0x00CEC130	ascii	KPROTOBUF_CONVERTOR::__KPB_CONSTRUCT_KRepresentSkillEffectResult
JX3RepresentX64_net_strings.txt	0x00CEC548	ascii	KPROTOBUF_CONVERTOR::__KPB_WRITE_RLReplaySkillEffect
JX3RepresentX64_net_strings.txt	0x00CEC588	ascii	KPROTOBUF_CONVERTOR::__KPB_READER_RLReplaySkillEffect
JX3RepresentX64_net_strings.txt	0x00CEC5C8	ascii	KPROTOBUF_CONVERTOR::__KPB_CONSTRUCT_RLReplaySkillEffect
JX3RepresentX64_net_strings.txt	0x00CFE520	ascii	pcmsOnSkillMoveScr
JX3RepresentX64_net_strings.txt	0x00CFE538	ascii	pcmsOnSkillMoveDst
JX3RepresentX64_net_strings.txt	0x00CFE550	ascii	pcmsOnSkillMoveTail
JX3RepresentX64_net_strings.txt	0x00CFE568	ascii	pcmsOnSkillMoveDeath
JX3RepresentX64_net_strings.txt	0x00D06F60	ascii	RLReplaySystem::PushSkillEffectResult
JX3RepresentX64_net_strings.txt	0x00D08508	ascii	RLECS::RLComponentArray<struct RLReplayComponent>::RemoveData
JX3RepresentX64_net_strings.txt	0x00D0C808	ascii	RLEvent.RLReplaySkillEffect
JX3RepresentX64_net_strings.txt	0x00D0C8E0	ascii	uLeftSize >= sizeof(RLReplaySaveNodeHeader) + cpSkillData->uLength
JX3RepresentX64_net_strings.txt	0x00E98EA8	ascii	.PEAURLReplaySkillEffectData@@
JX3RepresentX64_net_strings.txt	0x00E98F20	ascii	.?AV?$holder@PEAURLReplaySkillEffectData@@@any@any_lite@nonstd@@
JX3RepresentX64_net_strings.txt	0x00EB27B8	ascii	.?AUKNpcSkillCasterModelKey@@
JX3RepresentX64_net_strings.txt	0x00EB27F0	ascii	.?AUKSkillCasterModelKey@@
KBaseX64_net_strings.txt	0x00175370	ascii	invalid 'self' in function 'Interpolate'
KBaseX64_net_strings.txt	0x001753A0	ascii	#ferror in function 'Interpolate'.
KBaseX64_net_strings.txt	0x00175988	ascii	Interpolate
KBaseX64_net_strings.txt	0x00188018	ascii	rollback
KBaseX64_net_strings.txt	0x00194AC0	ascii	cannot rollback - no transaction is active
KBaseX64_net_strings.txt	0x002907DA	ascii	?InterpolatePerDimension@PerlinNoiseComplex@NSKMath@@AEAAMHHPEAMPEAH00H@Z
KBaseX64_net_strings.txt	0x00290824	ascii	?InterpolateWeight@PerlinNoiseComplex@NSKMath@@AEAAMM@Z
JX3ClientX64Base_net_strings.txt	0x0037C470	ascii	sslv3 rollback attack
JX3UIX64_net_strings.txt	0x003816E8	ascii	SetForceRealInterpolate
JX3UIX64_net_strings.txt	0x00385098	ascii	K3DEngineScriptTable::LuaModel_SetForceRealInterpolate
JX3UIX64_net_strings.txt	0x003850D0	ascii	SO3UI K3DEngineScriptTable::LuaModel_SetForceRealInterpolate failed
JX3UIX64_net_strings.txt	0x0041C9F0	ascii	sslv3 rollback attack
JX3UIX64_net_strings.txt	0x00420968	ascii	prediction resistance not supported
JX3UIX64_net_strings.txt	0x00463B60	ascii	AntiReplay
JX3UIX64_net_strings.txt	0x00463D50	ascii	anti_replay
JX3UIX64_net_strings.txt	0x00463D60	ascii	no_anti_replay
JX3UIX64_net_strings.txt	0x00393F90	ascii	KGameWorldUIHandler::OnSkillEffectLog
JX3UIX64_net_strings.txt	0x00397788	ascii	SYNC_BF_RANK_LIST
JX3UIX64_net_strings.txt	0x003979A0	ascii	ON_SYNC_BF_ROLE_DATA
JX3UIX64_net_strings.txt	0x00397FC8	ascii	ON_SYNC_BF_ROLE_TO_TEAM_GROUP_ID_INFO_FINISHED
DLBT_net_strings.txt	0x00753128	ascii	sslv3 rollback attack
