AnimationID	KindID	SheathType	AnimationRatio	AnimationSpeed	IsLoop	AnimationFile	ShadowFile	是否禁止自动转头	IsLookAtCamera(0面朝前方，1跟随焦点，2无视该功能）	PoseState	锁定朝向
82999	7	2			0	Data\source\player\M1\动作\M1b17ytz拔武器01b.ani					
83000	15	2			0	data\source\player\M1\动作\M1swd08治疗释放05_奇穴_01HD.tani					
84986	14	2			0	Data\source\player\M1\动作\M1s15pl雕技能02_驭羽骋风hd.tani					
84987	14	2			0	Data\source\player\M1\动作\M1s15pl伞技能02_木落雁归奇穴hd.tani			2		1
84988	63	1			0	data\source\player\M1\动作\M1s15pl姿态切换01_奇穴_驭羽骋风hd.tani					
84989	14	1			0	data/source/player/M1/动作/M1s15PL掌技能05_奇穴大招01HD.tani					1
84990	29	2			1	Data\source\player\M1\动作\M1s15pl伞技能空04d_人雕合一hd.tani					1
84991	63	2			0	Data\source\player\M1\动作\M1s15pl伞技能空04a_人雕合一HD.tani					1
84992	63	2			0	Data\source\player\M1\动作\M1s15pl伞技能空04b_人雕合一HD.tani					1
84993	63	2			0	Data\source\player\M1\动作\M1s15pl伞技能空04c_人雕合一HD.tani			2		
84994	30				1	Data\source\player\M1\动作\M1b15PL持雕待机01.ani					
84995	2				1	Data\source\player\M1\动作\M1b15pl持雕待机01_驭羽骋风hd.tani					
84996	6	0			1	Data\source\player\M1\动作\M1b15pl持雕待机01_驭羽骋风hd.tani					
84997	6				1	Data\source\player\M1\动作\M1b15pl持雕待机01_驭羽骋风hd.tani					
84998	6				1	Data\source\player\M1\动作\M1b15pl持雕待机01_驭羽骋风hd.tani					
84999	12	2			0	Data\source\player\M1\动作\M1b15PL普通攻击01_伞01HD.tani					
85000	12	2			0	Data\source\player\M1\动作\M1b15PL普通攻击02_伞01HD.tani					
85001	12	2			0	Data\source\player\M1\动作\M1b15PL普通攻击03_伞01HD.tani					
85002	2	2			1	Data\source\player\M1\动作\M1b15PL战斗待机01.tani			2		
85003	16				0	Data\source\player\M1\动作\M1b15PL持武器小跳a.tani			2		
85004	17				1	Data\source\player\M1\动作\M1b15PL持武器小跳b.tani			2		
85005	18				0	Data\source\player\M1\动作\M1b15PL持武器小跳c.tani			1		
85006	19				0	Data\source\player\M1\动作\M1b15PL持武器二段跳a.tani			2		
85007	20				1	Data\source\player\M1\动作\M1b15PL持武器二段跳b.tani			2		
85008	21				0	Data\source\player\M1\动作\M1b15PL持武器二段跳c.tani					
85009	7	1			0	Data\source\player\M1\动作\M1b15PL拔武器01b.ani					
85010	34	1			0	Data\source\player\M1\动作\M1b15PL插武器01.ani			1		
85011	1	2			1	Data\source\player\M1\动作\M1b15PL持武器普通待机01.tani			1		
85012	5	2			1	Data\source\player\M1\动作\M1b15PL持武器奔跑01.tani					
85013	34	2			0	Data\source\player\M1\动作\M1b15PL插武器01a.tani					
85014	34	1			0	Data\source\player\M1\动作\M1b15PL插武器01b.tani					
85015	7	1			0	Data\source\player\M1\动作\M1b15PL拔武器01a.tani					
85016	7	2			0	Data\source\player\M1\动作\M1b15PL拔武器01b.tani					
85017	14	2			0	Data\source\player\M1\动作\M1s15pl伞技能01a_击水hd.tani					
85018	14	2			0	Data\source\player\M1\动作\M1s15pl伞技能01b_击水hd.tani					
85019	5				1	Data\source\player\M1\动作\M1b03ty空中持武器奔跑01.ani					
85020	58	0			1	Data\source\player\M1\动作\M1b03ty空中持武器后退01.ani					
85021	2				1	Data\source\player\M1\动作\M1b03ty空中持武器待机01.ani					
85022	63	2			0	data\source\player\M1\动作\M1s15pl姿态切换02_浮游天地HD.tani			2		
85023	2	2			1	data\source\player\M1\动作\M1b15PL持伞待机01.tani			2		1
85024	29				1	Data\source\player\M1\动作\M1s15pl伞技能空03a_前移01hd.tani			2		
85025	29				1	Data\source\player\M1\动作\M1s15pl伞技能空03b_后退01hd.tani			2		
85026	30				0	Data\source\player\M1\动作\M1b03ty空中持武器闪避缓冲01.ani					
85027	29				1	Data\source\player\M1\动作\M1s15pl伞技能空03c_右移01hd.tani					
85028	29				1	Data\source\player\M1\动作\M1s15pl伞技能空03d_左移01hd.tani					
85029	2				1	Data\source\player\M1\动作\M1b04tc空中持武器待机01.ani			2		1
85030	63	1			0	data\source\player\M1\动作\M1s15pl姿态切换01_驭羽骋风hd.tani					
85031	5				1	Data\source\player\M1\动作\M1b15PL持雕待机01.tani					
85032	58	0			1	Data\source\player\M1\动作\M1b15PL持雕待机01.ani					
85033	2				1	Data\source\player\M1\动作\M1b15PL持雕待机01.ani			2		1
85034	63	2			0	data\source\player\M1\动作\M1sqg03cy一段跳01_HD.tani					
85035	5				1	Data\source\player\M1\动作\m1sqg03cy持武器奔跑01_hd.tani					
85036	58	0			1	Data\source\player\M1\动作\M1sqg03cy持武器后退01.ani			2		
85037	29				1	Data\source\player\M1\动作\M1sqg03cy冲刺01a_HD.tani			2		
85038	30				0	Data\source\player\M1\动作\M1sqg03cy冲刺01b_HD.tani					
85039	2				1	Data\source\player\M1\动作\M1sqg03cy浮空待机01_hd.tani			2		1
85040	63	2			0	data\source\player\M1\动作\M1sqg04tc一段跳01_HD.tani					
85041	5				1	Data\source\player\M1\动作\M1sqg04tc持武器奔跑01_HD.tani					
85042	58	0			1	Data\source\player\M1\动作\M1sqg04tc持武器后退01_HD.tani			2		
85043	29				1	Data\source\player\M1\动作\M1sqg04tc冲刺01.ani					
85044	2				1	Data\source\player\M1\动作\M1sqg04tc浮空待机01_HD.tani					
85045	14	2			0	Data\source\player\M1\动作\M1s15PL伞技能02_木落雁归hd.tani					
85046	14	2			0	Data\source\player\M1\动作\M1s15pl伞技能01c_击水hd.tani					
85047	14	2			0	Data\source\player\M1\动作\M1s15PL雕技能01_翼绝云天HD.tani			2		
85048	29				1	Data\source\player\M1\动作\M1sqg04tc冲刺01a_HD.tani			2		
85049	30	2			0	Data\source\player\M1\动作\M1sqg04tc冲刺01b_HD.tani					
85050	29	1			1	Data\source\player\M1\动作\M1sqg02ty眩晕01.ani					
85051	45	1			1	Data\source\player\M1\动作\m1sqg02ty失衡01b.ani			2		1
85052	63	2		1.1	0	data\source\player\M1\动作\M1s15pl姿态切换03_浮游天地HD.tani					1
85053	29	2			1	Data\source\player\M1\动作\M1s15PL伞技能03a_澹然若海01HD.tani					1
85054	29	2			1	Data\source\player\M1\动作\M1s15PL伞技能03c_澹然若海01HD.tani			2		
85055	30	2			0	Data\source\player\M1\动作\M1s15PL伞技能03b_澹然若海01HD.tani			2		
85056	14	2			0	data\source\player\M1\动作\M1sqg04tc技能11a_穿云HD.tani			2		
85057	14	2			0	data\source\player\M1\动作\M1sqg04tc技能11b_穿云HD.tani			2		
85058	14	2			0	data\source\player\M1\动作\M1sqg04tc技能12_龙吟hd.tani					
85059	14	2			0	data\source\player\M1\动作\M1sqg04tc技能12_龙吟hd_aoe_全出.tani			2		
85060	15	2			0	data\source\player\M1\动作\M1sqg04tc技能13_龙牙hd.tani			2		
85061	15	2			0	data\source\player\M1\动作\M1sqg04tc技能13_龙牙hd_aoe.tani			2		
85062	14	2			0	data\source\player\M1\动作\M1sqg04tc技能15_御hd.tani			2		1
85063	68	2			1	data\source\player\M1\动作\M1sqg04tc技能16_疾hd.tani			2		
85064	15	2			0	data\source\player\M1\动作\M1sqg04tc技能17_灭hd.tani			2		1
85065	29	2			0	data\source\player\M1\动作\M1sqg04tc技能18a_渊hd.tani			2		
85066	30	2			0	data\source\player\M1\动作\M1sqg04tc技能18b_渊hd.tani			2		
85067	14	2			0	data\source\player\M1\动作\M1sqg04tc技能19_崩hd.tani			2		
85068	14	2			0	data\source\player\M1\动作\M1sqg04tc技能21_定军hd.tani			2		
85069	14	2			0	data\source\player\M1\动作\M1sqg04tc技能22_撼hd01.tani			2		
85070	14	2			0	data\source\player\M1\动作\M1sqg04tc技能23_守如山hd.tani			2		
85071	14	2			0	data\source\player\M1\动作\M1sqg04tc技能24_疾如风hd.tani			2		
85072	14	2			0	data\source\player\M1\动作\M1sqg04tc技能25_啸如虎01hd.tani			2		
85073	14	2			0	data\source\player\M1\动作\M1sqg04tc技能29_战八方hd.tani			2		
85074	15	2			0	data\source\player\M1\动作\M1sqg04tc技能31_霹雳hd.tani			2		
85075	14	2			0	data\source\player\M1\动作\M1sqg03cy气攻击01_九转hd.tani			2		
85076	55	2			1	data\source\player\M1\动作\M1sqgcy03聚气01_九转hd.tani			2		
85077	14	2			0	data\source\player\M1\动作\M1sqg03cy技能02_御风hd.tani			2		
85078	14	2			0	data\source\player\M1\动作\M1sqg03cy技能11_坐忘hd.tani			2		
85079	14	2			0	data\source\player\M1\动作\M1sqg03cy纯阳技能10_八卦洞玄hd.tani			2		
85080	14	2			0	data\source\player\M1\动作\M1sqg03cy气技能18_三才HD.tani			2		
85081	14	2			0	data\source\player\M1\动作\M1sqg03cy气技能17_太极hd.tani			2		
85082	14	2			0	data\source\player\M1\动作\M1sqg03cy气技能16b_四象hd.tani			2		
85083	55	2			1	data\source\player\M1\动作\M1sqg03cy气技能16a_四象hd.tani			2		
85084	15	2			0	data\source\player\M1\动作\M1sqg03cy气技能15b_七星hd.tani			2		
85085	55	2			1	data\source\player\M1\动作\M1sqg03cy气技能15a_七星hd.tani			2		
85086	52	2			1	data\source\player\M1\动作\M1sqg03cy气技能14_六合hd.tani			2		
85087	14	2			0	data\source\player\M1\动作\M1sqg03cy气技能13_五方hd.tani			2		
85088	14	2			0	data\source\player\M1\动作\M1sqg03cy技能19_紫气东来hd.tani			2		
85089	15	2			0	data\source\player\M1\动作\M1sqg03cy气技能11_两仪Hd.tani			2		
85090	29				1	Data\source\player\M1\动作\M1sqg02ty持武器左闪避01a.ani			2		
85091	30				0	Data\source\player\M1\动作\M1sqg02ty持武器左闪避01b.ani			2		
85092	29				1	Data\source\player\M1\动作\M1sqg02ty持武器右闪避01a.ani			2		
85093	30				0	Data\source\player\M1\动作\M1sqg02ty持武器右闪避01b.ani			2		
85094	29				1	Data\source\player\M1\动作\M1sqg02ty持武器后闪避01a.ani			2		
85095	30				0	Data\source\player\M1\动作\M1sqg02ty持武器后闪避01b.ani					
85096	15	2			0	Data\source\player\M1\动作\M1sqg02ty躲闪02.ani					1
85097	29	2			1	Data\source\player\M1\动作\M1s15pl伞技能空01a_荡伞hd.tani					1
85098	29	2			1	Data\source\player\M1\动作\M1s15PL伞技能空01b_荡伞HD.tani			2		
85099	30				0	Data\source\player\M1\动作\M1b15PL持伞待机01.tani					1
85100	29	2			1	Data\source\player\M1\动作\M1s15PL掌技能空03a_掌法HD.tani			2		
85101	30	2			0	Data\source\player\M1\动作\M1s15PL掌技能空03b_掌法HD.tani			2		
85102	15	2			0	data\source\player\M1\动作\M1s15PL掌技能空01d.ani					
85103	15	2			0	Data\source\player\M1\动作\M1sqg02ty躲闪01.ani					
85104	76	2			1	Data\source\player\M1\动作\M1sqg02ty被击坠落01b.ani					
85105	76				1	Data\source\player\M1\动作\M1sqg04tc持武器左移01_hd.tani					
85106	77				1	Data\source\player\M1\动作\M1sqg04tc持武器右移01_hd.tani			2		
85107	14	2			0	data\source\player\M1\动作\M1sqg04tc技能22_撼hd.tani					
85108	58	0			1	Data\source\player\M1\动作\M1sqg04tc持武器后退01_hd.tani					
85109	15	2			0	Data\source\player\M1\动作\M1sqg02ty持武器躲闪03.ani					
85110	58	0			1	Data\source\player\M1\动作\M1sqg04tc持武器后退02.ani					
85111	76				1	Data\source\player\M1\动作\M1sqg03cy持武器左移01_hd.tani					
85112	77				1	Data\source\player\M1\动作\M1sqg03cy持武器右移01_hd.tani					
85113	58	0			1	Data\source\player\M1\动作\M1sqg03cy持武器后退02_hd.tani					
85114	78	0			1	Data\source\player\M1\动作\M1sqg03cy持武器后退01_hd.tani					
85115	77	2			0	Data\source\player\M1\动作\M1sqg02ty被击坠落01a.ani					
85116	63	2			0	Data\source\player\m1\动作\m1sqg07cj一段跳01_HD.tani					
85117	63	2			0	Data\source\player\m1\动作\m1sqg10mj一段跳01_HD.tani					
85118	63	2			0	Data\source\player\M1\动作\M1sqg01wh一段跳01_HD.tani					
85119	63	2			0	Data\source\player\M1\动作\M1sqg04sl一段跳01_HD.tani					
85120	63	2			0	Data\source\player\M1\动作\M1sqg12md一段跳01_HD.tani					
85121	63	2			0	Data\source\player\M1\动作\M1sqg05qx一段跳01_HD.tani					
85122	63	2			0						
85123	63	2			0						
85124	63	2			0	Data\source\player\M1\动作\M1sqg11gb一段跳01_HD.tani					
85125	63	2			0	Data\source\player\M1\动作\M1sqg13cg一段跳01_HD.tani					
85126	63	2			0						
85127	63	2			0	Data\source\player\M1\动作\M1sqg15pl一段跳01_hd.tani					
85128	76				1	Data\source\player\M1\动作\M1sqg04sl持武器左移01_HD.tani					
85129	77				1	Data\source\player\M1\动作\M1sqg04sl持武器右移01_HD.tani					1
85130	58	0			1	Data\source\player\M1\动作\M1sqg04sl持武器后退02_HD.tani					1
85131	78	0			1	Data\source\player\M1\动作\M1sqg04sl持武器后退01_HD.tani					
85132	2				1	Data\source\player\M1\动作\M1sqg04sl浮空待机01_HD.tani					
85133	5				1	Data\source\player\M1\动作\M1sqg04sl持武器奔跑01_HD.tani			2		
85134	29				1	Data\source\player\M1\动作\M1sqg04sl冲刺01a_HD.tani			2		
85135	30				0	Data\source\player\M1\动作\M1sqg04sl冲刺01b_HD.tani					
85136	76				1	Data\source\player\M1\动作\M1sqg05qx持武器左移01_HD.tani					
85137	77				1	Data\source\player\M1\动作\M1sqg05qx持武器右移01_HD.tani					1
85138	58	0			1	Data\source\player\M1\动作\M1sqg05qx持武器后退02_hd.tani					1
85139	78	0			1	Data\source\player\M1\动作\M1sqg05qx持武器后退01_hd.tani					
85140	2				1	Data\source\player\M1\动作\M1sqg05qx浮空待机01_HD.tani					
85141	5				1	Data\source\player\M1\动作\M1sqg05qx持武器奔跑01_hd.tani			2		
85142	29				1	Data\source\player\M1\动作\M1sqg05qx冲刺01a_HD.tani			2		
85143	30				0	Data\source\player\M1\动作\M1sqg05qx冲刺01b_HD.tani					
85144	63	2			0	Data\source\player\M1\动作\M1sqg07cj一段跳02_HD.tani					
85145	76				1	Data\source\player\M1\动作\M1sqg07cj持武器左移01_hd.tani					
85146	77				1	Data\source\player\M1\动作\M1sqg07cj持武器右移01_hd.tani					1
85147	58	0			1	Data\source\player\M1\动作\M1sqg07cj持武器后退02_HD.tani					1
85148	78	0			1	Data\source\player\M1\动作\M1sqg07cj持武器后退01_HD.tani					
85149	2				1	Data\source\player\M1\动作\M1sqg07cj浮空待机01_HD.tani					
85150	5				1	Data\source\player\M1\动作\M1sqg07cj持武器奔跑01_HD.tani			2		
85151	29				1	Data\source\player\M1\动作\M1sqg07cj冲刺01a_hd.tani			2		
85152	30				0	Data\source\player\M1\动作\M1sqg07cj冲刺01b_hd.tani					
85153	76				1	Data\source\player\M1\动作\M1sqg07cj持武器左移02_hd.tani					
85154	77				1	Data\source\player\M1\动作\M1sqg07cj持武器右移02_hd.tani					1
85155	58	0			1	Data\source\player\M1\动作\M1sqg07cj持武器后退04_HD.tani					1
85156	78	0			1	Data\source\player\M1\动作\M1sqg07cj持武器后退03_HD.tani					
85157	2				1	Data\source\player\M1\动作\M1sqg07cj浮空待机02_HD.tani					
85158	5				1	Data\source\player\M1\动作\M1sqg07cj持武器奔跑02_HD.tani			2		
85159	29				1	Data\source\player\M1\动作\M1sqg07cj冲刺02a_hd.tani			2		
85160	30				0	Data\source\player\M1\动作\M1sqg07cj冲刺02b_hd.tani					
85161	76				1	Data\source\player\M1\动作\M1sqg10mj持武器左移01_hd.tani					
85162	77				1	Data\source\player\M1\动作\M1sqg10mj持武器右移01_hd.tani					1
85163	58	0			1	Data\source\player\M1\动作\M1sqg10mj持武器后退02_hd.tani					1
85164	78	0			1	Data\source\player\M1\动作\M1sqg10mj持武器后退01_hd.tani					
85165	2				1	Data\source\player\M1\动作\M1sqg10mj浮空待机01_hd.tani					
85166	5				1	Data\source\player\M1\动作\M1sqg10mj持武器奔跑01_hd.tani			2		
85167	29				1	Data\source\player\M1\动作\M1sqg10mj冲刺01a_hd.tani			2		
85168	30				0	Data\source\player\M1\动作\M1sqg10mj冲刺01b_hd.tani					
85169	63	2			0	Data\source\player\M1\动作\M1sqg08wd一段跳01_HD.tani					
85170	76				1	Data\source\player\M1\动作\M1sqg08wd持武器左移01_HD.tani					
85171	77				1	Data\source\player\M1\动作\M1sqg08wd持武器右移01_HD.tani					1
85172	58	0			1	Data\source\player\M1\动作\M1sqg08wd持武器后退02_HD.tani					1
85173	78	0			1	Data\source\player\M1\动作\M1sqg08wd持武器后退01_HD.tani					
85174	2				1	Data\source\player\M1\动作\M1sqg08wd浮空待机01_HD.tani					
85175	5				1	Data\source\player\M1\动作\M1sqg08wd持武器奔跑01_HD.tani			2		
85176	29				1	Data\source\player\M1\动作\M1sqg08wd冲刺01a_HD.tani			2		
85177	30				0	Data\source\player\M1\动作\M1sqg08wd冲刺01b_HD.tani					
85178	63	2			0	Data\source\player\M1\动作\M1sqg09tm一段跳01_HD.tani					
85179	76				1	Data\source\player\M1\动作\M1sqg09tm持武器左移01_HD.tani					
85180	77				1	Data\source\player\M1\动作\M1sqg09tm持武器右移01_HD.tani					1
85181	58	0			1	Data\source\player\M1\动作\M1sqg09tm持武器后退02_HD.tani					1
85182	78	0			1	Data\source\player\M1\动作\M1sqg09tm持武器后退01_HD.tani					
85183	2				1	Data\source\player\M1\动作\M1sqg09tm浮空待机01_HD.tani					
85184	5				1	Data\source\player\M1\动作\M1sqg09tm持武器奔跑01_HD.tani			2		
85185	29				1	Data\source\player\M1\动作\M1sqg09tm冲刺01a_HD.tani			2		
85186	30				0	Data\source\player\M1\动作\M1sqg09tm冲刺01b_HD.tani					
85187	76				1	Data\source\player\M1\动作\M1sqg01wh持武器左移01_HD.tani					
85188	77				1	Data\source\player\M1\动作\M1sqg01wh持武器右移01_HD.tani					1
85189	58	0			1	Data\source\player\M1\动作\M1sqg01wh持武器后退02_HD.tani					1
85190	78	0			1	Data\source\player\M1\动作\M1sqg01wh持武器后退01_HD.tani					
85191	2				1	Data\source\player\M1\动作\M1sqg01wh浮空待机01_HD.tani					
85192	5				1	Data\source\player\M1\动作\M1sqg01wh持武器奔跑01_HD.tani			2		
85193	29				1	Data\source\player\M1\动作\M1sqg01wh冲刺01a_HD.tani			2		
85194	30				0	Data\source\player\M1\动作\M1sqg01wh冲刺01b_HD.tani					1
85200	29	2			1	Data\source\player\M1\动作\M1s15pl伞技能空02a_01hd.tani			2		
85201	30	2			0	Data\source\player\M1\动作\M1s15pl伞技能空02b_01hd.tani					
85202	58	2			1	Data\source\player\M1\动作\M1b15PL持武器后退01.tani					
85203	56	2			1	Data\source\player\M1\动作\M1b15PL持武器行走01.tani					
85204	6	2			1	Data\source\player\M1\动作\M1b15PL持武器左挪步01.tani					
85205	6	2			1	Data\source\player\M1\动作\M1b15PL持武器右挪步01.tani					
85206	57	2			1	Data\source\player\M1\动作\M1b15PL持武器后退02.tani					
85207	15	2			0	Data\source\player\M1\动作\M1s15pl掌技能空01a_01hd.tani					
85208	15	2			0	Data\source\player\M1\动作\M1s15pl掌技能空04b_黄龙hd.tani					
85209	15	2			0	Data\source\player\M1\动作\M1s15pl掌技能空01d_01hd.tani					
85210	15	2			0	Data\source\player\M1\动作\M1s15pl掌技能空01e_01hd.tani					
85211	13	2			0	Data\source\player\M1\动作\M1s15PL伞技能04a_定波砥澜防御01HD.tani					
85212	14	2			0	Data\source\player\M1\动作\M1s15PL伞技能04b_定波砥澜蓄力01HD.tani					
85213	79	2			1	Data\source\player\M1\动作\M1sqg04tc急坠01a_hd.tani					
85214	79	2			0	Data\source\player\M1\动作\M1sqg04tc急坠01b_hd.tani					
85215	14	2			0	Data\source\player\M1\动作\M1s15PL雕技能02_屏宇掠空01HD.tani					
85216	14	2			0	Data\source\player\M1\动作\M1s15PL雕技能03_振翅hd.tani			1		
85217	30	2			0	Data\source\player\M1\动作\M1sqg04tc浮空待机01_HD.tani					1
85218	78	2			1	Data\source\player\M1\动作\M1sqg04tc持武器后退02_hd.tani					
85219	79	2			1	Data\source\player\M1\动作\M1sqg03cy急坠01a_hd.tani					
85220	79	2			0	Data\source\player\M1\动作\M1sqg03cy急坠01b_hd.tani					
85221	79	2			1	Data\source\player\M1\动作\M1sqg04sl急坠01a_HD.tani					
85222	79	2			0	Data\source\player\M1\动作\M1sqg04sl急坠01b_HD.tani					
85223	79	2			1	Data\source\player\M1\动作\M1sqg05qx急坠01a_HD.tani					
85224	79	2			0	Data\source\player\M1\动作\M1sqg05qx急坠01b_HD.tani					
85225	79	2			1	Data\source\player\M1\动作\M1sqg07cj急坠01a_HD.tani					
85226	79	2			0	Data\source\player\M1\动作\M1sqg07cj急坠01b_HD.tani					
85227	79	2			1	Data\source\player\M1\动作\M1sqg07cj急坠02a_HD.tani					
85228	79	2			0	Data\source\player\M1\动作\M1sqg07cj急坠02b_HD.tani					
85229	79	2			1	Data\source\player\M1\动作\M1sqg10mj急坠01a_hd.tani					
85230	79	2			0	Data\source\player\M1\动作\M1sqg10mj急坠01b_hd.tani					
85231	79	2			1	Data\source\player\M1\动作\M1sqg08wd急坠01a_HD.tani					
85232	79	2			0	Data\source\player\M1\动作\M1sqg08wd急坠01b_HD.tani					
85233	79	2			1	Data\source\player\M1\动作\M1sqg09tm急坠01a_HD.tani					
85234	79	2			0	Data\source\player\M1\动作\M1sqg09tm急坠01b_HD.tani					
85235	79	2			1	Data\source\player\M1\动作\M1sqg01wh急坠01a_HD.tani					
85236	79	2			0	Data\source\player\M1\动作\M1sqg01wh急坠01b_HD.tani					
85237	79	2			1	Data\source\player\M1\动作\M1sqg14bd急坠01a_HD.tani					
85238	79	2			0	Data\source\player\M1\动作\M1sqg14bd急坠01b_HD.tani					
85239	79	2			1	Data\source\player\M1\动作\M1sqg14bd急坠02a_HD.tani					
85240	79	2			0	Data\source\player\M1\动作\M1sqg14bd急坠02b_HD.tani					
85241	79	2			1	Data\source\player\M1\动作\M1sqg14bd急坠03a_HD.tani					
85242	79	2			0	Data\source\player\M1\动作\M1sqg14bd急坠03b_HD.tani					
85243	79	2			1	Data\source\player\M1\动作\M1sqg11gb急坠01a_HD.tani					
85244	79	2			0	Data\source\player\M1\动作\M1sqg11gb急坠01b_HD.tani					
85245	79	2			1	Data\source\player\M1\动作\M1sqg13cg急坠01a_hd.tani					
85246	79	2			0	Data\source\player\M1\动作\M1sqg13cg急坠01b_hd.tani					
85247	79	2			1	Data\source\player\M1\动作\M1sqg12md急坠01a_HD.tani					
85248	79	2			0	Data\source\player\M1\动作\M1sqg12md急坠01b_HD.tani					
85249	79	2			1	Data\source\player\M1\动作\M1sqg15pl急坠01a_hd.tani					
85250	79	2			0	Data\source\player\M1\动作\M1sqg15pl急坠01b_hd.tani					
85251	63	2			0	data\source\player\M1\动作\M1sqg16lxg一段跳01_hd.tani					
85252	79	2			1	Data\source\player\M1\动作\M1sqg16lxg急坠01a_hd.tani					
85253	79	2			0	Data\source\player\M1\动作\M1sqg16lxg急坠01b_hd.tani					
85254	5				1	Data\source\player\M1\动作\M1sqg16lxg持武器奔跑01_hd.tani					
85255	2				1	Data\source\player\M1\动作\M1sqg16lxg浮空待机01_hd.tani					
85256	29				1	Data\source\player\M1\动作\M1sqg16lxg冲刺01a_hd.tani			2		
85257	30	2			0	Data\source\player\M1\动作\M1sqg16lxg冲刺01b_hd.tani					
85258	76				1	Data\source\player\M1\动作\M1sqg16lxg持武器左移01_hd.tani					
85259	77				1	Data\source\player\M1\动作\M1sqg16lxg持武器右移01_hd.tani			2		
85260	58	0			1	Data\source\player\M1\动作\M1sqg16lxg持武器后退02_hd.tani					1
85261	78	0			1	Data\source\player\M1\动作\M1sqg16lxg持武器后退01_hd.tani					
85262	15	2			0	data\source\player\m1\动作\m1s15pl姿态切换02_浮游天地HD.tani			2		
85300	56	1			1	Data\source\player\M1\动作\M1b01ty持扇行走01.ani					
85301	5	1			1	Data\source\player\M1\动作\M1b01ty持扇奔跑01.ani					
85302	57	1			1	Data\source\player\M1\动作\M1b01ty持扇后退01.ani					
85303	58	1			1	Data\source\player\M1\动作\M1b01ty持扇后退02.ani			1		
85304	60	1			1	Data\source\player\M1\动作\M1b01ty持扇待机01.ani					
85305	6	1			1	Data\source\player\M1\动作\M1b01ty持扇挪步左01.ani					
85306	6	1			1	Data\source\player\M1\动作\M1b01ty持扇挪步右01.ani					
85307	31	1			0	data\source\player\M1\动作\M1b02ty外装56_空手舞01_hd.tani					
85308	14	1			0	data\source\player\M1\动作\M1s15PL雕技能04a_疾电叱羽护盾01HD.tani			2		1
85309	63				1	Data\source\player\M1\动作\M1s15pl伞技能空03a_前移01hd.tani			2		
85310	63				1	Data\source\player\M1\动作\M1s15pl伞技能空03b_后退01hd.tani			2		
85311	30				0	Data\source\player\M1\动作\M1b15PL持伞待机01.tani					
85312	63				1	Data\source\player\M1\动作\M1s15pl伞技能空03c_右移01hd.tani					
85313	63				1	Data\source\player\M1\动作\M1s15pl伞技能空03d_左移01hd.tani					
85314	15	2			0	Data\source\player\M1\动作\M1s15PL伞技能空05_驰风HD.tani			2		
85315	14	2			0	data/source/player/M1/动作/M1sqg03cy剑技能11b_三环hd.tani			2		
85316	14	2			0	data/source/player/M1/动作/M1sqg03cy剑技能11c_三环hd.tani			2		
85317	14	2			0	data/source/player/M1/动作/M1sqg03cy剑技能13_万剑hd.tani			2		
85318	14	2			0	data/source/player/M1/动作/M1sqg03cy剑技能14_无我无剑hd.tani			2		
85319	14	2			0	data\source\player\M1\动作\M1sqg03cy纯阳技能11_大道无术hd.tani			2		
85320	15	2			0	data\source\player\M1\动作\M1sqg03cy剑技能18_八荒.tani			2		
85321	14	2			0	data/source/player/M1/动作/M1sqg03cy剑技能15_人剑合一hd.tani			2		
85322	80	2			0	data\source\player\M1\动作\M1s03cy气技能12a_新六合HD.tani					
85323	22	2			0	Data\source\player\M1\动作\M1sqg02ty失衡01a.ani					
85324	31	2			0	Data\source\player\M1\动作\M1b15pl持武器普通待机01a.tani					
85325	31	2			0	Data\source\player\M1\动作\M1b15pl持武器普通待机01b.tani					
85326	31	2			0	Data\source\player\M1\动作\M1b15pl持武器普通待机01b.tani					
85327	59	1			1	data\source\player\M1\动作\M1h白鲸01_普通待机01.ani					
85328	15	2			0	Data\source\player\M1\动作\M1s15pl伞技能04c_定波砥澜反击01hd.tani					
85329	59	1			1	data\source\player\m1\动作\m1Hxueqiao01_普通待机01.ani					
85330	59	1			1	data\source\player\M1\动作\M1h海豚01_普通待机01.ani			2		
85331	14	2			0	data\source\player\M1\动作\M1sqg04sl棍技能11a_hd01.tani			2		
85332	14	2			0	data\source\player\M1\动作\M1sqg04sl棍技能11b_hd01.tani			2		
85333	14	2			0	data\source\player\M1\动作\M1sqg04sl技能12_舍身弘法_hd01.tani			2		
85334	15	2			0	data\source\player\M1\动作\M1sqg04sl棍技能12_hd01.tani			2		
85335	15	2			0	data\source\player\M1\动作\M1sqg04sl棍技能14_hd01.tani			2		
85336	14	2			0	data\source\player\M1\动作\M1sqg04sl爪技能11_hd01.tani			2		
85337	14	2			0	data\source\player\M1\动作\M1sqg04sl爪技能15a_hd01.tani			2		
85338	14	2			0	data\source\player\M1\动作\M1sqg04sl爪技能15b_hd01.tani			2		
85339	15	2			0	data\source\player\M1\动作\M1sqg04sl爪技能13_hd01.tani			2		
85340	55	2			1	data\source\player\M1\动作\M1sqg04sl爪技能14a_hd01.tani			2		
85341	14	2			0	data\source\player\M1\动作\M1sqg04sl爪技能14c_hd01.tani			2		
85342	15	2			0	data\source\player\M1\动作\M1sqg04sl技能06_hd01.tani			2		
85343	14	2			0	data\source\player\M1\动作\M1sqg04sl技能13_hd01.tani					
